source,destination,relationship,anchor,priority,market
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/casos-de-exito/microcuotas/,parent_to_child,Microcuotas,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,parent_to_child,Hospital Metropolitano,P2,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/casos-de-exito/sanidad-web/,parent_to_child,Sanidad Web,P2,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/casos-de-exito/paola-informa/,parent_to_child,Paola Informa,P2,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/casos-de-exito/arpitools/,parent_to_child,Arpitools,P2,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditar un cuello de botella,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Compartir el contexto de tu empresa,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,internal,Automatización,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,internal,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
https://pixvo.tech/mx/casos-de-exito/,https://pixvo.tech/es/,internal,España,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/sistema-crecimiento-digital/,internal,Sistema de crecimiento,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/soluciones/seo-para-pymes/,case_to_solution,SEO para PyMEs,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditoría,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/planes/,conversion,Planes,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/casos-de-exito/,child_to_parent,Casos de éxito,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/recursos/,internal,Recursos,P2,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,reducir tareas manuales en la precalificación,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,case_to_solution,automatizar el seguimiento de leads filtrados,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/soluciones/analitica-digital/,case_to_solution,"medir captación, clasificación y aprobaciones por etapa",P2,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,auditar el proceso de captación e integración,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/casos-de-exito/sanidad-web/,internal,Sanidad Web,P2,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/casos-de-exito/paola-informa/,internal,Paola Informa,P2,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Analicemos qué parte de este proceso puedes automatizar,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,Automatización,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,case_to_solution,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
https://pixvo.tech/mx/casos-de-exito/microcuotas/,https://pixvo.tech/es/,internal,España,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/sistema-crecimiento-digital/,internal,Sistema de crecimiento,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/soluciones/seo-para-pymes/,case_to_solution,SEO para PyMEs,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditoría,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/planes/,conversion,Planes,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/casos-de-exito/,child_to_parent,Casos de éxito,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/recursos/,internal,Recursos,P2,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,centralizar procesos operativos repetitivos,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/soluciones/analitica-digital/,case_to_solution,definir una capa de datos compartida y trazable,P2,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/casos-de-exito/paola-informa/,internal,Paola Informa,P2,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/casos-de-exito/arpitools/,internal,Arpitools,P2,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Analicemos qué parte de este proceso puedes automatizar,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,Automatización,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,case_to_solution,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,https://pixvo.tech/es/,internal,España,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/sistema-crecimiento-digital/,internal,Sistema de crecimiento,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/soluciones/seo-para-pymes/,case_to_solution,SEO para PyMEs,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditoría,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/planes/,conversion,Planes,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/casos-de-exito/,child_to_parent,Casos de éxito,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/recursos/,internal,Recursos,P2,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/soluciones/seo-wordpress/,case_to_solution,trabajar el SEO técnico de WordPress,P2,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/soluciones/optimizacion-wordpress/,case_to_solution,mejorar rendimiento y estabilidad en WordPress,P2,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/soluciones/contenido-seo/,case_to_solution,organizar contenido territorial con intención y arquitectura,P2,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/casos-de-exito/microcuotas/,internal,Microcuotas,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/casos-de-exito/paola-informa/,internal,Paola Informa,P2,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Analicemos qué parte de este proceso puedes automatizar,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,Automatización,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,case_to_solution,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
https://pixvo.tech/mx/casos-de-exito/sanidad-web/,https://pixvo.tech/es/,internal,España,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/sistema-crecimiento-digital/,internal,Sistema de crecimiento,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/soluciones/seo-para-pymes/,case_to_solution,SEO para PyMEs,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditoría,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/planes/,conversion,Planes,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/casos-de-exito/,child_to_parent,Casos de éxito,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/recursos/,internal,Recursos,P2,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,centralizar flujos de información y notificaciones,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/soluciones/analitica-digital/,case_to_solution,"medir contenidos, preferencias y uso sin inventar resultados",P2,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/casos-de-exito/sanidad-web/,internal,Sanidad Web,P2,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/casos-de-exito/arpitools/,internal,Arpitools,P2,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Analicemos qué parte de este proceso puedes automatizar,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,Automatización,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,case_to_solution,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
https://pixvo.tech/mx/casos-de-exito/paola-informa/,https://pixvo.tech/es/,internal,España,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/sistema-crecimiento-digital/,internal,Sistema de crecimiento,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/soluciones/seo-para-pymes/,case_to_solution,SEO para PyMEs,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditoría,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/planes/,conversion,Planes,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/casos-de-exito/,child_to_parent,Casos de éxito,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/recursos/,internal,Recursos,P2,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,conectar la operación mobile con procesos web,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/soluciones/analitica-digital/,case_to_solution,estructurar reporting operativo sobre datos verificables,P2,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/casos-de-exito/hospital-metropolitano/,internal,Hospital Metropolitano,P2,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/casos-de-exito/paola-informa/,internal,Paola Informa,P2,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Analicemos qué parte de este proceso puedes automatizar,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,case_to_solution,Automatización,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,case_to_solution,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
https://pixvo.tech/mx/casos-de-exito/arpitools/,https://pixvo.tech/es/,internal,España,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/sistema-crecimiento-digital/,child_to_parent,Sistema de crecimiento,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/soluciones/seo-para-pymes/,internal,SEO para PyMEs,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Auditoría,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/planes/,conversion,Planes,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/casos-de-exito/,internal,Casos de éxito,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/,internal,Recursos,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/blog/,internal,Blog,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/solicitar-diagnostico/,conversion,Solicitar diagnóstico,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/,internal,Inicio,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/,internal,México,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/seo-vs-google-ads/,parent_to_child,SEO vs Google Ads,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/agencia-seo-vs-consultor-seo/,parent_to_child,Agencia SEO vs consultor SEO,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/seo-mensual-vs-auditoria/,parent_to_child,SEO mensual vs auditoría SEO,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/n8n-vs-zapier/,parent_to_child,n8n vs Zapier,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/crm-vs-automatizacion-de-leads/,parent_to_child,CRM vs automatización de leads,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/rediseno-web-vs-optimizacion-cro/,parent_to_child,Rediseño web vs optimización CRO,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/recursos/seo-vs-sistema-de-crecimiento/,parent_to_child,SEO vs sistema de crecimiento digital,P2,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/auditoria-crecimiento-digital/,internal,Solicitar una auditoría,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/planes/,conversion,Comparar planes,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/soluciones/automatizacion-de-procesos/,internal,Automatización,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/soluciones/seguimiento-de-leads/,internal,Seguimiento de leads,P1,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/nosotros/,internal,Nosotros,P3,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/mx/contacto/,internal,Contacto,P3,mx
https://pixvo.tech/mx/recursos/,https://pixvo.tech/ar/,internal,Argentina,P1,mx
